disease_id	molecule_id	relation_type	source	evidence_class	molecule_backbone_mapped	fetch_date
MONDO:0044937	CHEMBL3989514	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004664	CHEMBL6067487	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003472	CHEMBL6067487	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005113	DB01321	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001209	DB11091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002258	DB11091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004995	DB08995	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000945	DB08995	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	DB00954	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005216	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021163	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005836	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001056	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001187	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001475	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002038	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002087	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002158	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002358	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002367	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002974	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007254	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007576	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008170	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008315	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008903	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011962	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021117	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021310	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021355	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005113	DB06799	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006515	DB09462	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0100116	DB01601	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004664	DB00592	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006130	CHEMBL1200645	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000873	CHEMBL1200645	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008903	CHEMBL1200645	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007254	CHEMBL1200480	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0043579	CHEMBL1200480	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007254	DB00947	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004664	DB11473	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019369	DB06690	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	DB00778	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005311	DB00206	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004995	CHEMBL1889436	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015924	DB09140	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005249	DB09140	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019369	DB09140	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0043839	DB09140	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006515	DB09099	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005416	DB00668	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001056	DB00668	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003061	DB00668	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005108	DB00932	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001583	CHEMBL33864	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005328	DB00877	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001187	DB00877	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002898	DB00877	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB00877	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013730	DB00877	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	CHEMBL3989515	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005108	DB00503	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0100116	DB00503	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0041806	DB00339	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013600	DB00230	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005530	DB00230	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002959	DB00230	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB00230	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005240	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005328	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000870	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000873	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001705	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002898	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013730	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015540	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018896	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006502	CHEMBL1200641	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005113	DB12127	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001056	DB03419	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001187	DB03419	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB03419	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0017858	DB11869	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020320	DB11869	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008315	CHEMBL1200554	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002258	CHEMBL4297088	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002508	CHEMBL4297088	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005113	DB00430	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	DB00259	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0011438	DB09353	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021678	DB00560	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021679	DB00560	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006781	DB01220	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005068	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005275	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005719	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005866	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006012	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021113	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001358	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002258	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005035	DB04572	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006130	DB04572	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB04572	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013730	DB04572	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019781	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005055	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006130	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000870	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000873	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002367	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002974	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008903	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0009348	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018906	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0019471	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0044917	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000873	DB00309	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002974	DB00309	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019471	DB00309	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005153	CHEMBL538943	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002974	CHEMBL538943	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007254	CHEMBL538943	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008903	CHEMBL538943	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002146	CHEMBL1200503	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005113	DB00199	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0017858	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005035	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020076	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020320	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019454	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005843	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006130	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018666	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003581	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006344	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003508	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003402	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020311	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000870	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000873	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001056	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001657	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002367	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002601	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002730	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003001	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003478	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003751	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008170	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008315	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008903	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0009348	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015540	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0016700	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0016717	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018906	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019004	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019471	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019472	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021657	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0044917	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008315	DB00106	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001475	DB00898	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002046	DB00898	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004522	CHEMBL4208954	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005108	DB00811	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	DB13026	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021063	DB13026	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005044	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005311	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002691	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008315	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0011962	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005108	DB01232	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	DB00976	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005070	DB11630	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004956	CHEMBL1200775	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000088	CHEMBL1200775	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007254	CHEMBL1200775	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005019	CHEMBL1737	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008364	CHEMBL1737	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005149	CHEMBL1737	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008315	CHEMBL1737	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002492	DB01390	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008315	CHEMBL413376	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005109	DB01015	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002545	DB00181	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007743	DB09210	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005227	CHEMBL1200628	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005230	CHEMBL1200628	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006781	DB00766	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001056	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001187	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002108	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002158	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002601	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002715	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003060	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004192	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007576	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008315	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008903	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0011962	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021355	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021657	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	CHEMBL1200936	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007254	CHEMBL1200675	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0016586	DB06595	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002406	DB00337	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005113	DB01061	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0011989	DB13268	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005453	DB00437	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020689	CHEMBL4303288	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005275	DB01001	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005149	DB01001	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0700081	DB00394	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013730	DB00394	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0016075	DB00518	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005108	DB00701	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013209	DB00118	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019072	DB00118	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005070	DB06769	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0009348	DB06769	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	CHEMBL675	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005008	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005812	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002258	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002691	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008903	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021063	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0044937	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
